Soil Moisture,Temperature,Time,Wind speed (Km/h),Air humidity (%),rainfall,Soil Type,Crop Type,Irrigation_Needed
68,10,75,9.53,61.31,94.86762427,1,3,0
42,19,11,9.53,61.31,94.86762427,1,0,0
8,0,74,9.53,61.31,94.86762427,1,0,0
29,38,24,9.53,61.31,94.86762427,2,4,1
75,27,31,9.53,61.31,94.86762427,0,4,0
22,12,99,9.53,61.31,94.86762427,3,2,0
3,12,56,9.53,61.31,94.86762427,3,3,0
24,5,62,9.53,61.31,94.86762427,0,4,0
56,10,37,9.53,61.31,94.86762427,0,2,0
3,38,109,9.53,61.31,94.86762427,0,3,1
85,0,92,9.53,61.31,94.86762427,1,0,0
16,19,48,9.53,61.31,94.86762427,2,2,0
55,0,22,9.53,61.31,94.86762427,2,3,0
31,19,19,9.53,61.31,94.86762427,2,2,0
33,13,2,9.53,61.31,94.86762427,1,4,0
9,13,28,9.53,61.31,94.86762427,2,1,0
87,3,51,9.53,61.31,94.86762427,1,0,0
31,42,45,9.53,61.31,94.86762427,2,4,1
33,5,96,9.53,61.31,94.86762427,0,4,0
63,30,94,9.53,61.31,94.86762427,3,3,0
56,23,29,9.53,61.31,94.86762427,3,2,0
89,40,60,9.53,61.31,94.86762427,1,0,0
79,10,81,9.53,61.31,94.86762427,2,4,0
77,39,64,9.53,61.31,94.86762427,3,3,0
16,31,92,9.53,61.31,94.86762427,0,0,1
10,15,65,9.53,61.31,94.86762427,0,2,0
44,14,107,9.53,61.31,94.86762427,0,4,0
37,11,40,9.53,61.31,94.86762427,1,4,0
6,17,30,9.53,61.31,94.86762427,1,4,0
61,16,82,9.53,61.31,94.86762427,2,0,0
28,25,107,9.53,61.31,94.86762427,0,0,1
85,38,42,9.53,61.31,94.86762427,2,0,0
1,18,51,9.53,61.31,94.86762427,2,0,0
56,29,27,9.53,61.31,94.86762427,0,3,0
64,29,59,9.53,61.31,94.86762427,2,1,0
85,0,27,9.53,61.31,94.86762427,3,3,0
76,1,68,9.53,61.31,94.86762427,1,4,0
67,11,21,9.53,61.31,94.86762427,2,3,0
12,29,106,9.53,61.31,94.86762427,0,2,1
45,7,96,9.53,61.31,94.86762427,1,0,0
25,40,26,9.53,61.31,94.86762427,1,2,1
69,15,105,9.53,61.31,94.86762427,2,2,0
71,32,0,9.53,61.31,94.86762427,3,4,0
56,10,80,9.53,61.31,94.86762427,2,0,0
59,44,109,9.53,61.31,94.86762427,3,2,0
63,36,16,9.53,61.31,94.86762427,1,4,0
78,15,84,9.53,61.31,94.86762427,2,0,0
7,14,25,9.53,61.31,94.86762427,0,1,0
84,40,105,9.53,61.31,94.86762427,2,4,0
31,25,81,9.53,61.31,94.86762427,3,3,1
60,24,64,9.53,61.31,94.86762427,3,0,0
67,15,80,9.53,61.31,94.86762427,2,2,0
14,36,83,9.53,61.31,94.86762427,3,2,1
18,43,1,9.53,61.31,94.86762427,1,3,1
77,10,43,9.53,61.31,94.86762427,2,3,0
63,19,12,9.53,61.31,94.86762427,3,2,0
68,31,46,9.53,61.31,94.86762427,2,0,0
20,23,15,9.53,61.31,94.86762427,2,4,1
20,27,50,9.53,61.31,94.86762427,0,3,1
27,22,55,9.53,61.31,94.86762427,2,3,1
81,30,46,9.53,61.31,94.86762427,0,3,0
40,37,34,9.53,61.31,94.86762427,3,1,0
89,0,8,9.53,61.31,94.86762427,0,0,0
17,4,40,9.53,61.31,94.86762427,0,0,0
77,40,66,9.53,61.31,94.86762427,0,0,0
37,32,54,9.53,61.31,94.86762427,1,0,1
75,1,5,9.53,61.31,94.86762427,0,0,0
40,0,71,9.53,61.31,94.86762427,2,2,0
17,43,8,9.53,61.31,94.86762427,0,3,1
32,21,1,9.53,61.31,94.86762427,2,2,1
30,8,60,9.53,61.31,94.86762427,0,1,0
20,43,64,9.53,61.31,94.86762427,3,3,1
41,37,11,9.53,61.31,94.86762427,0,1,0
85,28,46,9.53,61.31,94.86762427,0,2,0
33,17,63,9.53,61.31,94.86762427,1,4,0
38,25,106,9.53,61.31,94.86762427,0,1,1
55,4,68,9.53,61.31,94.86762427,2,4,0
43,40,25,9.53,61.31,94.86762427,0,1,0
25,16,69,9.53,61.31,94.86762427,0,2,0
83,15,1,9.53,61.31,94.86762427,3,4,0
12,8,75,9.53,61.31,94.86762427,3,1,0
41,32,105,9.53,61.31,94.86762427,0,2,0
74,24,6,9.53,61.31,94.86762427,1,3,0
48,39,21,9.53,61.31,94.86762427,3,2,0
59,32,21,9.53,61.31,94.86762427,0,2,0
88,18,71,9.53,61.31,94.86762427,3,3,0
72,3,94,9.53,61.31,94.86762427,0,2,0
65,0,75,9.53,61.31,94.86762427,3,3,0
33,23,26,9.53,61.31,94.86762427,3,3,1
12,3,85,9.53,61.31,94.86762427,2,3,0
46,16,63,9.53,61.31,94.86762427,0,1,0
49,38,78,9.53,61.31,94.86762427,0,4,0
18,8,105,9.53,61.31,94.86762427,0,1,0
83,33,88,9.53,61.31,94.86762427,0,3,0
11,29,85,9.53,61.31,94.86762427,3,4,1
82,42,2,9.53,61.31,94.86762427,2,4,0
56,12,31,9.53,61.31,94.86762427,2,3,0
6,35,2,9.53,61.31,94.86762427,1,4,1
12,31,93,9.53,61.31,94.86762427,0,4,1
58,17,37,9.53,61.31,94.86762427,1,1,0
55,17,39,9.53,61.31,94.86762427,3,4,0
80,6,10,9.53,61.31,94.86762427,1,3,0
47,8,109,9.53,61.31,94.86762427,0,0,0
47,25,66,9.53,61.31,94.86762427,2,0,0
59,39,107,9.53,61.31,94.86762427,2,0,0
76,36,68,9.53,61.31,94.86762427,0,3,0
78,39,91,9.53,61.31,94.86762427,3,0,0
51,15,27,9.53,61.31,94.86762427,0,1,0
3,15,51,9.53,61.31,94.86762427,3,3,0
85,40,49,9.53,61.31,94.86762427,2,3,0
39,5,67,9.53,61.31,94.86762427,3,3,0
56,6,25,9.53,61.31,94.86762427,0,4,0
34,19,94,9.53,61.31,94.86762427,0,4,0
89,30,0,9.53,61.31,94.86762427,0,4,0
1,36,21,9.53,61.31,94.86762427,3,2,1
9,10,5,9.53,61.31,94.86762427,3,1,0
62,34,5,9.53,61.31,94.86762427,3,3,0
31,32,83,9.53,61.31,94.86762427,2,3,1
76,0,82,9.53,61.31,94.86762427,1,4,0
78,20,71,9.53,61.31,94.86762427,1,3,0
86,4,53,9.53,61.31,94.86762427,0,3,0
27,14,58,9.53,61.31,94.86762427,2,0,0
57,30,87,9.53,61.31,94.86762427,3,3,0
26,38,49,9.53,61.31,94.86762427,0,2,1
1,12,15,9.53,61.31,94.86762427,2,4,0
29,29,47,9.53,61.31,94.86762427,0,1,1
57,41,0,9.53,61.31,94.86762427,2,1,0
84,14,18,9.53,61.31,94.86762427,2,0,0
86,34,39,9.53,61.31,94.86762427,1,1,0
43,9,92,9.53,61.31,94.86762427,0,1,0
83,25,6,9.53,61.31,94.86762427,3,4,0
28,42,18,9.53,61.31,94.86762427,1,4,1
47,28,7,9.53,61.31,94.86762427,1,2,0
20,13,30,9.53,61.31,94.86762427,3,0,0
41,28,106,9.53,61.31,94.86762427,2,1,0
88,20,62,9.53,61.31,94.86762427,3,2,0
4,12,57,9.53,61.31,94.86762427,0,0,0
17,32,11,9.53,61.31,94.86762427,3,1,1
87,13,108,9.53,61.31,94.86762427,2,1,0
32,44,100,9.53,61.31,94.86762427,3,4,1
41,1,83,9.53,61.31,94.86762427,2,3,0
66,11,60,9.53,61.31,94.86762427,2,0,0
16,22,92,9.53,61.31,94.86762427,0,1,1
52,32,62,9.53,61.31,94.86762427,3,0,0
3,25,34,9.53,61.31,94.86762427,3,2,1
59,33,61,9.53,61.31,94.86762427,0,2,0
7,10,59,9.53,61.31,94.86762427,2,3,0
23,43,13,9.53,61.31,94.86762427,3,1,1
28,34,68,9.53,61.31,94.86762427,0,4,1
47,24,58,9.53,61.31,94.86762427,2,1,0
56,2,70,9.53,61.31,94.86762427,0,0,0
64,3,98,9.53,61.31,94.86762427,3,2,0
89,21,38,9.53,61.31,94.86762427,0,0,0
18,24,28,9.53,61.31,94.86762427,1,3,1
36,43,23,9.53,61.31,94.86762427,2,2,1
8,30,23,9.53,61.31,94.86762427,1,4,1
1,44,34,9.53,61.31,94.86762427,1,2,1
89,41,52,9.53,61.31,94.86762427,2,1,0
8,35,1,9.53,61.31,94.86762427,2,1,1
90,40,4,9.53,61.31,94.86762427,0,2,0
55,34,80,9.53,61.31,94.86762427,2,3,0
12,21,22,9.53,61.31,94.86762427,1,1,1
61,20,60,9.53,61.31,94.86762427,1,1,0
64,43,77,9.53,61.31,94.86762427,3,4,0
87,19,40,9.53,61.31,94.86762427,2,2,0
56,28,61,9.53,61.31,94.86762427,1,1,0
18,36,110,9.53,61.31,94.86762427,3,3,1
87,26,31,9.53,61.31,94.86762427,3,0,0
30,45,41,9.53,61.31,94.86762427,0,2,1
12,27,49,9.53,61.31,94.86762427,1,4,1
52,34,6,9.53,61.31,94.86762427,0,1,0
14,29,14,9.53,61.31,94.86762427,1,3,1
61,45,39,9.53,61.31,94.86762427,0,2,0
75,27,47,9.53,61.31,94.86762427,0,3,0
20,24,88,9.53,61.31,94.86762427,2,3,1
53,6,75,9.53,61.31,94.86762427,0,4,0
81,9,36,9.53,61.31,94.86762427,2,2,0
37,29,44,9.53,61.31,94.86762427,3,1,1
13,34,13,9.53,61.31,94.86762427,1,4,1
21,3,11,9.53,61.31,94.86762427,3,1,0
56,25,70,9.53,61.31,94.86762427,1,0,0
16,1,55,9.53,61.31,94.86762427,3,3,0
75,24,6,9.53,61.31,94.86762427,1,0,0
87,21,84,9.53,61.31,94.86762427,0,3,0
89,41,98,9.53,61.31,94.86762427,1,4,0
1,1,45,9.53,61.31,94.86762427,1,1,0
1,1,16,9.53,61.31,94.86762427,3,1,0
58,0,84,9.53,61.31,94.86762427,3,4,0
17,2,53,9.53,61.31,94.86762427,3,2,0
14,8,3,9.53,61.31,94.86762427,2,0,0
26,22,59,9.53,61.31,94.86762427,2,0,1
61,25,37,9.53,61.31,94.86762427,1,1,0
10,20,52,9.53,61.31,94.86762427,1,1,0
18,28,93,9.53,61.31,94.86762427,0,1,1
83,44,21,9.53,61.31,94.86762427,0,4,0
42,34,46,9.53,61.31,94.86762427,1,2,0
52,20,65,9.53,61.31,94.86762427,2,0,0
39,20,106,9.53,61.31,94.86762427,1,3,0
6,9,30,9.53,61.31,94.86762427,0,4,0
30,34,105,9.53,61.31,94.86762427,2,0,1
17,40,100,9.53,61.31,94.86762427,0,4,1
51,1,100,9.53,61.31,94.86762427,1,0,0
57,15,68,9.53,61.31,94.86762427,3,4,0
20,43,43,9.53,61.31,94.86762427,1,0,1
47,20,94,9.53,61.31,94.86762427,1,0,0
1,25,48,9.53,61.31,94.86762427,0,2,1
2,25,84,9.53,61.31,94.86762427,2,3,1
72,30,83,9.53,61.31,94.86762427,0,2,0
83,38,12,9.53,61.31,94.86762427,1,0,0
42,28,19,9.53,61.31,94.86762427,3,4,0
20,9,92,9.53,61.31,94.86762427,3,2,0
45,38,11,9.53,61.31,94.86762427,3,3,0
71,22,102,9.53,61.31,94.86762427,0,0,0
68,26,80,9.53,61.31,94.86762427,2,2,0
22,21,0,9.53,61.31,94.86762427,0,2,1
1,9,4,9.53,61.31,94.86762427,3,2,0
32,0,40,9.53,61.31,94.86762427,1,2,0
8,38,41,9.53,61.31,94.86762427,2,4,1
84,8,45,9.53,61.31,94.86762427,0,3,0
19,15,60,9.53,61.31,94.86762427,0,3,0
42,23,94,9.53,61.31,94.86762427,2,0,0
9,6,78,9.53,61.31,94.86762427,2,1,0
76,19,17,9.53,61.31,94.86762427,1,4,0
11,38,98,9.53,61.31,94.86762427,2,0,1
11,12,76,9.53,61.31,94.86762427,1,0,0
53,30,110,9.53,61.31,94.86762427,3,2,0
90,21,59,9.53,61.31,94.86762427,3,1,0
38,15,64,9.53,61.31,94.86762427,0,1,0
41,13,83,9.53,61.31,94.86762427,3,4,0
46,43,56,9.53,61.31,94.86762427,3,1,0
11,17,4,9.53,61.31,94.86762427,1,0,0
51,32,95,9.53,61.31,94.86762427,0,1,0
52,32,11,9.53,61.31,94.86762427,2,1,0
89,33,108,9.53,61.31,94.86762427,0,3,0
19,26,92,9.53,61.31,94.86762427,3,0,1
67,28,36,9.53,61.31,94.86762427,2,1,0
54,23,66,9.53,61.31,94.86762427,0,1,0
76,31,46,9.53,61.31,94.86762427,0,2,0
22,41,73,9.53,61.31,94.86762427,0,1,1
69,3,99,9.53,61.31,94.86762427,0,1,0
68,3,93,9.53,61.31,94.86762427,1,3,0
86,33,73,9.53,61.31,94.86762427,0,0,0
50,12,55,9.53,61.31,94.86762427,3,4,0
28,10,49,9.53,61.31,94.86762427,3,0,0
13,11,100,9.53,61.31,94.86762427,1,2,0
58,11,15,9.53,61.31,94.86762427,2,0,0
65,21,56,9.53,61.31,94.86762427,2,1,0
48,11,109,9.53,61.31,94.86762427,3,2,0
85,12,56,9.53,61.31,94.86762427,3,0,0
74,26,15,9.53,61.31,94.86762427,1,2,0
3,23,42,9.53,61.31,94.86762427,2,4,1
36,5,66,9.53,61.31,94.86762427,2,0,0
83,39,84,9.53,61.31,94.86762427,0,1,0
34,31,37,9.53,61.31,94.86762427,0,2,1
29,39,31,9.53,61.31,94.86762427,0,3,1
74,31,37,9.53,61.31,94.86762427,1,2,0
62,29,76,9.53,61.31,94.86762427,3,3,0
7,19,109,9.53,61.31,94.86762427,1,1,0
69,10,20,9.53,61.31,94.86762427,2,4,0
64,13,0,9.53,61.31,94.86762427,3,3,0
22,34,1,9.53,61.31,94.86762427,0,4,1
84,16,59,9.53,61.31,94.86762427,1,2,0
29,5,58,9.53,61.31,94.86762427,1,1,0
85,23,4,9.53,61.31,94.86762427,0,3,0
45,12,97,9.53,61.31,94.86762427,1,2,0
26,3,54,9.53,61.31,94.86762427,0,0,0
49,2,104,9.53,61.31,94.86762427,2,2,0
79,26,104,9.53,61.31,94.86762427,3,4,0
26,4,92,9.53,61.31,94.86762427,2,1,0
57,19,8,9.53,61.31,94.86762427,2,1,0
81,8,73,9.53,61.31,94.86762427,0,2,0
5,35,65,9.53,61.31,94.86762427,1,0,1
27,27,3,9.53,61.31,94.86762427,2,4,1
16,38,81,9.53,61.31,94.86762427,2,2,1
67,0,41,9.53,61.31,94.86762427,2,2,0
21,0,57,9.53,61.31,94.86762427,1,1,0
90,3,10,9.53,61.31,94.86762427,1,4,0
36,43,31,9.53,61.31,94.86762427,0,0,1
45,44,81,9.53,61.31,94.86762427,2,1,0
21,15,11,9.53,61.31,94.86762427,3,2,0
45,24,4,9.53,61.31,94.86762427,1,1,0
66,3,47,9.53,61.31,94.86762427,0,1,0
87,17,83,9.53,61.31,94.86762427,2,3,0
59,44,72,9.53,61.31,94.86762427,3,1,0
36,14,31,9.53,61.31,94.86762427,1,1,0
39,28,2,9.53,61.31,94.86762427,3,4,1
8,38,94,9.53,61.31,94.86762427,1,1,1
32,24,49,9.53,61.31,94.86762427,0,0,1
31,34,72,9.53,61.31,94.86762427,3,2,1
67,41,58,9.53,61.31,94.86762427,2,4,0
71,3,108,9.53,61.31,94.86762427,2,1,0
69,40,47,9.53,61.31,94.86762427,1,0,0
74,37,90,9.53,61.31,94.86762427,2,2,0
50,22,16,9.53,61.31,94.86762427,3,4,0
9,6,23,9.53,61.31,94.86762427,0,0,0
40,24,36,9.53,61.31,94.86762427,1,1,0
14,34,36,9.53,61.31,94.86762427,3,3,1
7,16,79,9.53,61.31,94.86762427,1,3,0
64,36,9,9.53,61.31,94.86762427,0,4,0
74,25,20,9.53,61.31,94.86762427,1,0,0
61,2,56,9.53,61.31,94.86762427,2,2,0
23,4,43,9.53,61.31,94.86762427,2,0,0
33,36,16,9.53,61.31,94.86762427,1,3,1
68,6,101,9.53,61.31,94.86762427,0,4,0
30,15,17,9.53,61.31,94.86762427,0,1,0
48,5,33,9.53,61.31,94.86762427,2,0,0
49,36,6,9.53,61.31,94.86762427,0,3,0
12,29,67,9.53,61.31,94.86762427,1,2,1
36,2,110,9.53,61.31,94.86762427,3,4,0
48,7,63,9.53,61.31,94.86762427,1,1,0
89,9,38,9.53,61.31,94.86762427,2,0,0
67,5,103,9.53,61.31,94.86762427,2,2,0
64,20,56,9.53,61.31,94.86762427,2,1,0
37,17,75,9.53,61.31,94.86762427,0,3,0
35,33,49,9.53,61.31,94.86762427,1,3,1
64,8,67,9.53,61.31,94.86762427,3,2,0
90,21,102,9.53,61.31,94.86762427,1,3,0
46,41,66,9.53,61.31,94.86762427,3,4,0
51,12,99,9.53,61.31,94.86762427,1,2,0
11,44,91,9.53,61.31,94.86762427,2,3,1
52,38,107,9.53,61.31,94.86762427,3,0,0
73,9,7,9.53,61.31,94.86762427,1,3,0
21,22,29,9.53,61.31,94.86762427,0,4,1
33,30,2,9.53,61.31,94.86762427,0,1,1
19,22,99,9.53,61.31,94.86762427,1,1,1
21,6,104,9.53,61.31,94.86762427,2,3,0
83,11,81,9.53,61.31,94.86762427,3,1,0
35,10,90,9.53,61.31,94.86762427,1,3,0
49,34,97,9.53,61.31,94.86762427,0,4,0
70,34,109,9.53,61.31,94.86762427,3,1,0
78,3,41,9.53,61.31,94.86762427,0,0,0
31,12,12,9.53,61.31,94.86762427,0,3,0
16,30,52,9.53,61.31,94.86762427,1,1,1
44,1,49,9.53,61.31,94.86762427,0,4,0
8,20,51,9.53,61.31,94.86762427,3,4,0
35,21,109,9.53,61.31,94.86762427,2,0,1
55,30,104,9.53,61.31,94.86762427,1,4,0
59,33,12,9.53,61.31,94.86762427,3,4,0
33,0,108,9.53,61.31,94.86762427,1,1,0
62,3,9,9.53,61.31,94.86762427,0,3,0
19,42,74,9.53,61.31,94.86762427,0,2,1
42,33,59,9.53,61.31,94.86762427,3,4,0
29,2,85,9.53,61.31,94.86762427,3,4,0
52,14,84,9.53,61.31,94.86762427,2,2,0
13,23,28,9.53,61.31,94.86762427,3,4,1
50,24,68,9.53,61.31,94.86762427,3,1,0
29,15,40,9.53,61.31,94.86762427,1,1,0
64,45,70,9.53,61.31,94.86762427,0,2,0
62,22,82,9.53,61.31,94.86762427,3,4,0
70,27,13,9.53,61.31,94.86762427,2,4,0
61,14,17,9.53,61.31,94.86762427,3,3,0
4,29,75,9.53,61.31,94.86762427,0,4,1
51,21,31,9.53,61.31,94.86762427,3,1,0
41,17,60,9.53,61.31,94.86762427,0,0,0
17,39,10,9.53,61.31,94.86762427,3,0,1
84,6,97,9.53,61.31,94.86762427,1,0,0
31,1,65,9.53,61.31,94.86762427,0,4,0
4,41,95,9.53,61.31,94.86762427,3,4,1
8,40,55,9.53,61.31,94.86762427,1,3,1
37,13,3,9.53,61.31,94.86762427,2,4,0
48,1,90,9.53,61.31,94.86762427,1,0,0
65,31,59,9.53,61.31,94.86762427,2,2,0
73,36,28,9.53,61.31,94.86762427,3,2,0
55,26,78,9.53,61.31,94.86762427,1,1,0
72,22,41,9.53,61.31,94.86762427,2,1,0
10,31,45,9.53,61.31,94.86762427,0,4,1
88,24,108,9.53,61.31,94.86762427,1,2,0
14,40,65,9.53,61.31,94.86762427,3,0,1
77,6,17,9.53,61.31,94.86762427,0,0,0
44,18,50,9.53,61.31,94.86762427,2,0,0
46,30,28,9.53,61.31,94.86762427,1,4,0
1,14,90,9.53,61.31,94.86762427,1,4,0
76,36,15,9.53,61.31,94.86762427,3,3,0
56,37,56,9.53,61.31,94.86762427,0,0,0
15,26,37,9.53,61.31,94.86762427,1,0,1
21,19,3,9.53,61.31,94.86762427,1,4,0
66,10,92,9.53,61.31,94.86762427,1,3,0
21,15,73,9.53,61.31,94.86762427,0,3,0
16,37,36,9.53,61.31,94.86762427,0,1,1
19,0,89,9.53,61.31,94.86762427,0,2,0
67,39,32,9.53,61.31,94.86762427,3,0,0
85,1,33,9.53,61.31,94.86762427,0,0,0
37,32,20,9.53,61.31,94.86762427,0,3,1
43,44,12,9.53,61.31,94.86762427,2,3,0
2,28,92,9.53,61.31,94.86762427,2,1,1
33,8,51,9.53,61.31,94.86762427,3,2,0
79,26,16,9.53,61.31,94.86762427,0,1,0
71,10,42,9.53,61.31,94.86762427,2,2,0
62,12,47,9.53,61.31,94.86762427,2,0,0
28,11,70,9.53,61.31,94.86762427,1,1,0
43,36,4,9.53,61.31,94.86762427,0,3,0
67,36,62,9.53,61.31,94.86762427,2,1,0
81,42,53,9.53,61.31,94.86762427,3,1,0
1,45,15,9.53,61.31,94.86762427,1,0,1
69,18,75,9.53,61.31,94.86762427,1,3,0
71,2,65,9.53,61.31,94.86762427,0,3,0
8,35,14,9.53,61.31,94.86762427,0,4,1
72,39,52,9.53,61.31,94.86762427,1,4,0
32,13,29,9.53,61.31,94.86762427,3,4,0
21,10,38,9.53,61.31,94.86762427,0,0,0
5,34,40,9.53,61.31,94.86762427,0,1,1
14,19,96,9.53,61.31,94.86762427,1,3,0
78,40,76,9.53,61.31,94.86762427,1,3,0
53,24,54,9.53,61.31,94.86762427,0,1,0
61,32,51,9.53,61.31,94.86762427,2,3,0
31,2,10,9.53,61.31,94.86762427,0,1,0
74,36,110,9.53,61.31,94.86762427,2,0,0
49,27,68,9.53,61.31,94.86762427,1,0,0
41,11,99,9.53,61.31,94.86762427,2,0,0
2,38,35,9.53,61.31,94.86762427,3,1,1
34,41,39,9.53,61.31,94.86762427,1,1,1
44,20,49,9.53,61.31,94.86762427,0,2,0
33,30,72,9.53,61.31,94.86762427,0,3,1
49,24,39,9.53,61.31,94.86762427,1,3,0
89,45,89,9.53,61.31,94.86762427,1,2,0
83,43,81,9.53,61.31,94.86762427,3,2,0
5,4,58,9.53,61.31,94.86762427,1,0,0
6,19,35,9.53,61.31,94.86762427,0,2,0
38,28,62,9.53,61.31,94.86762427,3,1,1
23,4,99,9.53,61.31,94.86762427,0,4,0
3,43,38,9.53,61.31,94.86762427,2,1,1
60,18,7,9.53,61.31,94.86762427,1,2,0
61,42,103,9.53,61.31,94.86762427,2,3,0
68,9,92,9.53,61.31,94.86762427,0,1,0
14,44,7,9.53,61.31,94.86762427,2,3,1
62,23,37,9.53,61.31,94.86762427,2,1,0
56,25,90,9.53,61.31,94.86762427,0,3,0
45,31,59,9.53,61.31,94.86762427,0,1,0
45,18,0,9.53,61.31,94.86762427,1,3,0
30,6,96,9.53,61.31,94.86762427,2,4,0
87,22,54,9.53,61.31,94.86762427,3,0,0
11,20,64,9.53,61.31,94.86762427,3,1,0
57,26,70,9.53,61.31,94.86762427,0,4,0
25,15,45,9.53,61.31,94.86762427,0,0,0
34,19,66,9.53,61.31,94.86762427,2,1,0
28,23,69,9.53,61.31,94.86762427,0,4,1
28,43,107,9.53,61.31,94.86762427,3,4,1
86,23,75,9.53,61.31,94.86762427,1,4,0
74,8,9,9.53,61.31,94.86762427,1,2,0
89,43,16,9.53,61.31,94.86762427,2,3,0
39,31,85,9.53,61.31,94.86762427,1,0,1
38,22,103,9.53,61.31,94.86762427,0,3,1
32,28,45,9.53,61.31,94.86762427,0,3,1
63,0,60,9.53,61.31,94.86762427,0,3,0
65,17,48,9.53,61.31,94.86762427,0,4,0
8,2,75,9.53,61.31,94.86762427,2,3,0
77,21,71,9.53,61.31,94.86762427,1,2,0
9,18,40,9.53,61.31,94.86762427,3,1,0
78,12,42,9.53,61.31,94.86762427,1,4,0
77,27,66,9.53,61.31,94.86762427,0,0,0
23,34,108,9.53,61.31,94.86762427,3,1,1
21,36,3,9.53,61.31,94.86762427,2,1,1
61,16,63,9.53,61.31,94.86762427,0,1,0
12,30,64,9.53,61.31,94.86762427,0,3,1
84,14,23,9.53,61.31,94.86762427,3,3,0
8,41,85,9.53,61.31,94.86762427,2,4,1
2,12,35,9.53,61.31,94.86762427,3,3,0
43,35,90,9.53,61.31,94.86762427,2,3,0
63,1,12,9.53,61.31,94.86762427,0,3,0
55,8,32,9.53,61.31,94.86762427,1,4,0
50,32,69,9.53,61.31,94.86762427,0,4,0
69,25,86,9.53,61.31,94.86762427,1,2,0
4,36,101,9.53,61.31,94.86762427,1,2,1
9,21,88,9.53,61.31,94.86762427,2,2,1
15,9,55,9.53,61.31,94.86762427,3,2,0
23,26,2,9.53,61.31,94.86762427,2,1,1
14,28,28,9.53,61.31,94.86762427,0,1,1
84,1,101,9.53,61.31,94.86762427,3,2,0
6,19,66,9.53,61.31,94.86762427,1,2,0
12,6,63,9.53,61.31,94.86762427,1,0,0
9,17,36,9.53,61.31,94.86762427,0,1,0
68,43,17,9.53,61.31,94.86762427,3,0,0
43,21,58,9.53,61.31,94.86762427,0,0,0
3,44,38,9.53,61.31,94.86762427,0,3,1
55,38,10,9.53,61.31,94.86762427,2,4,0
51,15,0,9.53,61.31,94.86762427,0,1,0
54,4,41,9.53,61.31,94.86762427,3,2,0
53,1,58,9.53,61.31,94.86762427,0,2,0
84,4,0,9.53,61.31,94.86762427,3,4,0
43,21,77,9.53,61.31,94.86762427,1,1,0
22,19,88,9.53,61.31,94.86762427,0,2,0
33,40,36,9.53,61.31,94.86762427,3,2,1
29,14,55,9.53,61.31,94.86762427,1,3,0
82,7,19,9.53,61.31,94.86762427,3,0,0
21,36,6,9.53,61.31,94.86762427,1,2,1
58,20,4,9.53,61.31,94.86762427,2,1,0
64,34,25,9.53,61.31,94.86762427,0,4,0
65,35,40,9.53,61.31,94.86762427,0,3,0
59,37,47,9.53,61.31,94.86762427,1,1,0
38,20,49,9.53,61.31,94.86762427,2,3,0
81,35,86,9.53,61.31,94.86762427,3,0,0
37,42,81,9.53,61.31,94.86762427,2,2,1
8,43,14,9.53,61.31,94.86762427,3,4,1
41,16,18,9.53,61.31,94.86762427,0,0,0
40,13,92,9.53,61.31,94.86762427,1,0,0
73,17,36,9.53,61.31,94.86762427,0,3,0
45,0,66,9.53,61.31,94.86762427,0,0,0
5,12,64,9.53,61.31,94.86762427,0,1,0
11,7,50,9.53,61.31,94.86762427,3,3,0
90,15,78,9.53,61.31,94.86762427,0,0,0
29,25,98,9.53,61.31,94.86762427,3,4,1
6,28,85,9.53,61.31,94.86762427,1,1,1
68,6,65,9.53,61.31,94.86762427,1,2,0
61,32,12,9.53,61.31,94.86762427,0,2,0
5,40,75,9.53,61.31,94.86762427,1,1,1
64,34,106,9.53,61.31,94.86762427,1,3,0
17,36,107,9.53,61.31,94.86762427,0,0,1
23,9,52,9.53,61.31,94.86762427,0,0,0
3,42,50,9.53,61.31,94.86762427,1,3,1
39,22,7,9.53,61.31,94.86762427,1,1,1
74,11,15,9.53,61.31,94.86762427,0,1,0
49,32,70,9.53,61.31,94.86762427,3,1,0
39,26,18,9.53,61.31,94.86762427,0,0,1
19,24,28,9.53,61.31,94.86762427,1,2,1
36,14,7,9.53,61.31,94.86762427,1,1,0
89,45,44,9.53,61.31,94.86762427,1,0,0
43,18,28,9.53,61.31,94.86762427,0,0,0
50,12,22,9.53,61.31,94.86762427,1,2,0
81,11,94,9.53,61.31,94.86762427,3,3,0
48,27,69,9.53,61.31,94.86762427,2,3,0
17,35,6,9.53,61.31,94.86762427,3,1,1
8,8,15,9.53,61.31,94.86762427,0,1,0
23,6,14,9.53,61.31,94.86762427,1,2,0
22,14,12,9.53,61.31,94.86762427,0,1,0
79,42,96,9.53,61.31,94.86762427,2,2,0
29,1,87,9.53,61.31,94.86762427,0,0,0
49,29,32,9.53,61.31,94.86762427,1,1,0
55,8,10,9.53,61.31,94.86762427,2,0,0
56,40,73,9.53,61.31,94.86762427,2,4,0
6,14,93,9.53,61.31,94.86762427,1,2,0
82,43,46,9.53,61.31,94.86762427,1,4,0
1,29,94,9.53,61.31,94.86762427,1,1,1
21,43,56,9.53,61.31,94.86762427,0,0,1
64,19,4,9.53,61.31,94.86762427,3,1,0
68,42,21,9.53,61.31,94.86762427,0,4,0
34,4,28,9.53,61.31,94.86762427,0,1,0
